虓	唬
虔	䖍
處	䖏
虜	擄
虞	𩦢
號	号
虣	暴
虫	蟲
虬	蚪
虯	虬
虱	蝨
蚊	蟁
蚋	蜹
蚓	螾
蚕	蠶
蚘	痐
蚝	螆
蚤	䖣
蚦	蚺
蚪	虬
蚺	蚦
蛄	蛌
蛆	𧐅
蛋	蜑
蛌	蛄
蛓	螆
蛔	蚘
蛕	蚘
蛗	𧌓
蛙	鼃
蛛	鼄
蜂	蠭
蜇	𧋍
蜋	螂
蜍	蠩
蜑	蛋
蜝	蜞
蜞	蜝
蜡	䄍
蜨	蝶
蜫	䖵
蜶	蟀
蜹	蚋
蝃	螮
蝇	蠅
蝎	蠍
蝟	猬
蝥	蟊
蝦	鰕
蝨	虱
蝯	猨
蝱	䖟
蝶	蜨
螂	蜋
螆	蚝
融	螎
螎	融
螗	螳
螘	蟻
螙	蠧
螮	蝃
螳	螗
螺	蠃
螾	蚓
蟀	蜶
蟁	蚊
蟊	蝥
蟚	蟛
蟛	蟚
蟮	蟺
蟲	虫
蟹	蠏
蟺	蟮
蟻	螘
蠃	螺
蠅	蝇
蠍	蝎
蠏	蟹
蠔	𧐢
蠟	蜡
蠧	螙
蠩	蜍
蠭	蜂
蠶	蚕
衂	衄
衄	衂
衅	釁
衆	眾
衇	脈
衛	衞
衝	𧘂
衞	衛
衣	衤
衤	衣
衮	袞
衽	袵
衿	紟
袋	帒
袒	襢
袜	襪
袞	衮
袠	帙
袴	絝
袵	衽
袷	裌
裉	褃
裌	袷
裏	裡
裙	帬
裠	裙
裡	裏
裸	躶
褃	裉
褎	褏
褏	褎
褒	襃
褓	緥
褟	溻
褢	褱
褧	絅
褱	褢
褲	絝
褵	縭
褺	䙝
褻	䙝
襁	繈
襃	褒
襄	㐮
襍	雜
襖	澳
襜	襝
襝	襜
襟	衿
襢	袒
襪	袜
襮	幞
襯	儭
覇	霸
覊	羈
覌	觀
覐	覺
覓	覔
覔	覓
視	眎
覘	䦓
覥	靦
覩	睹
覰	覷
覷	覰
覺	覐
觀	覌
觔	斤
觕	粗
觜	咀
觝	牴
解	觧
觥	觵
觧	解
觵	觥
訇	渹
託	侂
訛	譌
訠	矧
訥	吶
訦	諶
訩	詾
訴	愬
証	證
訽	詬
詋	呪
詠	咏
詤	謊
詧	察
詬	訽
話	䛡
詵	侁
詾	訩
誇	夸
誐	哦
誕	𧩙
誘	䛻
誚	譙
誤	悞
誩	競
諁	啜
談	譚
諉	餵
諊	鞫
諕	唬
諠	喧
諡	謚
諤	讍
諧	龤
諮	咨
諵	喃
諶	訦
謊	詤
謌	歌
謚	諡
謫	讁
謱	嘍
譁	嘩
譈	憝
證	証
譌	訛
譎	憰
譐	噂
譙	誚
譚	談
譟	噪
警	儆
譭	䛼
讁	謫
變	变
讌	宴
讍	諤
讎	仇
讐	仇
讘	囁
谿	嵠
豆	荳
豇	䜶
豋	登
豎	竪
豓	艶
豔	艶
豘	豚
豚	豘
豜	豣
豝	羓
豣	豜
豫	預
豬	猪
豳	㟗
豴	蹢
豵	䝋
豸	廌
豺	犲
豻	犴
貌	皃
貍	狸
貎	皃
貓	猫
貛	獾
財	㒲
販	𧶶
貭	質
貳	二
賅	侅
賍	贓
賓	賔
賔	賓
賛	贊
賢	贒
質	貭
賫	齎
賬	帳
賮	贐
賴	頼
賸	剩
賺	贃
贃	賺
贊	賛
贋	偐
贐	賮
贒	賢
贓	賍
贗	偐
贜	賍
赤	𤆍
赬	䞓
赶	趕
趁	趂
趂	趁
趄	跙
趋	趨
趒	跳
趕	赶
趨	趋
趮	躁
趯	躍
跖	蹠
跙	趄
跡	蹟
跥	跺
跳	趒
跴	踹
跺	跥
踁	硜
踊	踴
踏	蹋
踪	蹤
踭	㬹
踰	逾
踴	踊
踵	歱
踹	跴
踽	偊
蹄	蹏
蹋	踏
蹌	牄
蹏	蹄
蹝	屣
蹟	跡
蹠	跖
蹢	豴
蹤	踪
蹧	遭
蹮	躚
蹴	蹵
蹵	蹴
蹹	蹋
蹺	蹻
蹻	蹺
躁	趮
躅	䠱
躋	隮
躍	趯
躗	躛
躚	蹮
躛	躗
躧	屣
躬	躳
躭	眈
躱	躲
躲	躱
躳	躬
躶	裸
躷	矮
軄	職
軆	体
軟	輭
軰	輩
軺	𨍳
輒	輙
輙	輒
輝	煇
輩	軰
輭	軟
輵	轕
輿	轝
轄	鎋
轆	樚
轕	輵
轗	㙳
轝	輿
辞	辤
辠	罪
辢	辣
辣	辢
辤	辞
辦	办
辨	辯
辭	辞
辯	辨
農	莀
辵	辶
辶	辵
边	邊
迁	遷
过	過
迊	匝
迕	忤
还	還
这	這
迨	逮
迩	邇
迪	廸
迫	廹
迯	逃
迴	廻
迹	跡
迺	乃
迻	移
逃	迯
逓	遞
逖	逷
這	这
逮	迨
週	周
逷	逖
逼	偪
逾	踰
遍	徧
過	过
遜	愻
遞	逓
遡	泝
遭	蹧
遶	繞
遷	迁
還	还
邅	㣶
邇	迩
邊	边
邕	雍
邠	㟗
邨	村
郁	喐
郄	郤
郤	郄
郰	鄹
郷	鄉
鄉	郷
鄔	塢
鄕	鄉
鄰	隣
鄹	郰
酖	鴆
酧	酬
酬	酧
醇	䣩
醊	餟
醡	榨
醩	糟
醫	医
醻	酧
釁	衅
野	埜
釐	厘
金	釒
釒	金
針	箴
釬	銲
鈀	耙
鈆	鉛
鈎	鉤
鈞	銁
鉄	鐵
鉆	鉗
鉈	砣
鉋	刨
鉏	鋤
鉗	鉆
鉛	鈆
鉞	戉
鉢	缽
鉤	鈎
銁	鈞
銕	鉄
銜	㘅
銲	釬
銹	鏽
鋑	鐫
鋤	鉏
鋪	舖
錘	鎚
鍉	匙
鍛	煅
鍜	煆
鍫	鍬
鍬	鍫
鍰	鐶
鍼	箴
鎋	轄
鎌	鐮
鎏	鏐
鎒	耨
鎔	熔
鎖	鏁
鎙	槊
鎚	錘
鎻	鎖
鏁	鎖
鏐	鎏
鏢	鑣
鏥	銹
鏰	斆
鏽	銹
鏾	𠜎
鐀	匱
鐫	鋑
鐮	鎌
鐵	鉄
鐶	鍰
鑑	鑒
鑒	鑑
鑚	鑽
鑛	礦
鑢	䥨
鑣	鏢
鑴	鋑
鑽	鉆
門	门
閆	閻
閙	鬧
関	闗
閧	鬨
閹	剦
閻	閆
闊	濶
闗	関
關	寡
门	門
阜	阝
阝	阜
阡	仟
阧	陡
阨	阸
阬	坑
阱	穽
阳	氜
阴	陰
阸	阨
陀	陁
陁	陀
降	夅
陗	峭
陜	狹
陡	阧
陣	𨸬
陰	阴
陶	匋
陻	垔
陼	渚
陽	氜
隂	陰
隄	堤
隈	渨
隍	堭
階	堦
隐	隠
隕	磒
隖	塢
隝	塢
隠	隐
隣	鄰
隤	墤
隧	𡑞
隩	𡒃
隮	躋
隱	乚
隲	騭
隷	隸
隸	隷
隼	鶽
隽	雋
难	難
雁	鴈
集	亼
雇	僱
雋	隽
雍	邕
雕	㓮
雙	双
雛	鶵
雜	襍
雝	簌
雞	鷄
難	难
雱	霶
霜	孀
霡	霢
霢	霡
霥	濛
霰	䨘
霶	雱
霸	覇
靀	濛
靈	灵
靝	天
靦	覥
靧	頮
靭	韌
靴	鞾
鞀	鼗
鞉	鞀
鞋	鞵
鞘	韒
鞙	琄
鞟	鞹
鞦	鞧
鞧	鞦
鞫	諊
鞲	韝
鞴	絥
鞵	鞋
鞹	鞟
鞽	橇
鞾	靴
韁	繮
韂	䩞
韈	襪
韌	肕
韒	鞘
韜	弢
韝	鞲
韤	襪
韭	韮
韮	韭
韵	韻
韻	韵
響	响
頂	𩠑
須	湏
頋	顧
預	豫
頟	額
頣	頤
頤	頣
頫	俯
頮	靧
頴	穎
頼	賴
顋	腮
額	頟
顕	顯
顖	囟
願	愿
類	𩔗
顥	皓
顦	憔
顧	頋
顯	顕
顰	嚬
顱	髗
颮	猋
颼	䬒
飇	猋
食	飠
飠	食
飡	餐
飢	饑
飤	飼
飦	饘
飪	䏕
飫	饇
飼	飤
飾	餙
餂	舔
餅	餠
餉	饟
餐	飡
餒	餧
餙	飾
餚	肴
餛	餫
餜	䴹
餟	醊
餠	餅
餧	喂
館	舘
餫	餛
餱	糇
餵	諉
餹	糖
餻	糕
餽	饋
饇	飫
饈	𦟤
饊	糤
饋	匱
饌	䉵
饍	膳
饑	飢
饕	叨
饘	飦
饞	嚵
饟	餉
馘	聝
馚	馩
馩	馚
馭	御
馱	䭾
馿	驢
駁	駮
駛	𩢲
駢	騈
駦	騰
駪	侁
駮	駁
騈	駢
騌	騣
騐	驗
騗	騙
騘	驄
騙	騗
騣	騌
騭	隲
騰	駦
騾	驘
驄	騘
驅	敺
驊	𦽊
驗	騐
驘	騾
驢	馿
骴	胔
骻	胯
骽	腿
骾	挭
髃	腢
體	体
髕	臏
髗	顱
高	髙
髙	高
髣	彷
髻	䯻
髼	鬅
鬀	剃
鬂	鬢
鬅	髼
鬒	㐱
鬓	𩯭
鬢	鬂
鬣	巤
鬥	鬭
鬦	鬥
鬧	閙
鬨	閧
鬪	鬥
鬬	鬥
鬭	鬥
鬮	䰗
鬱	欝
魏	巍
魙	聻
魟	鰩
魦	鯊
魷	鰌
鮝	鯗
鮧	鯷
鮮	鱻
鯁	挭
鯊	魦
鯗	鮝
鯧	䱽
鯷	鮧
鰉	鱑
鰌	魷
鰍	鰌
鰐	鱷
鰕	蝦
鰩	魟
鰲	鼇
鱉	鼈
鱑	鰉
鱓	䱇
鱔	鱓
鱠	膾
鱷	鰐
鱻	鮮
鳮	雞
鴃	鵙
鴆	酖
鴈	雁
鴝	朐
鴞	梟
鴳	鷃
鴺	鵜
鵙	鴃
鵜	鴺
鵝	鵞
鵞	鵝
鵻	隼
鶂	鶃
鶃	鶂
鶯	鸎
鶵	雛
鶽	隼
鷃	鴳
鷄	雞
鷩	氅
鸎	鶯
鸜	朐
鹻	堿
鹼	堿
鹽	䀋
麄	粗
麇	麕
麐	麟
麕	麇
麞	獐
麟	麐
麤	粗
麪	麵
麫	麵
麯	麴
麰	牟
麴	麯
麵	麪
麻	蔴
麼	庅
麽	庅
黏	粘
默	嘿
黙	默
點	点
鼃	蛙
鼄	蛛
鼇	鰲
鼈	鱉
鼎	𪔂
鼏	冪
鼓	皷
鼔	皷
鼗	鞀
齁	𪖙
齅	嗅
齊	亝
齋	斋
齎	賫
齦	啃
齧	囓
齩	咬
齶	腭
龍	龒
龎	龐
龐	龎
龒	龍
龓	䪊
龝	秋
龠	籥
龡	吹
龢	咊
龤	諧
龥	籲
鿌	涼
益	益
礼	礼
𠂝	眾
𠂤	𣳨
𠆌	庸
𠊧	併
𠔃	兮
𠕄	凹
𠖥	寵
𠗦	憑
𠚹	芟
𠜎	鏾
𠜼	掐
𠞰	剿
𠦌	卌
𠭴	㑁
𠯗	咂
𠱓	𠼮
𠱘	𠸺
𠲿	欶
𠸺	𠱘
𠼮	𠱓
𡅈	嚹
𡈙	囮
𡑞	隧
𡒃	隩
𡚁	弊
𡜱	嫉
𡞾	嫩
𡨴	寧
𡱆	属
𡲕	屜
𡻕	亗
𢂑	拭
𢅏	㡘
𢅖	簾
𢆞	䄯
𢊍	㕑
𢍺	弋
𢐧	檠
𢕐	渹
𢙢	恐
𢙱	㑝
𢜫	惺
𢠳	憋
𢠵	惝
𢥠	悚
𢭆	抽
𢯱	搜
𢰾	摠
𢲷	搜
𢳆	摮
𢳜	漇
𢶑	𢸣
𢶣	㩹
𢸣	𢶑
𣁚	𣁟
𣁟	𣁚
𣄈	㫎
𣇀	晡
𣉞	暠
𣓌	槹
𣔼	竿
𣳨	𠂤
𤆍	赤
𤍠	熱
𤎱	臇
𤑕	熏
𤕪	爿
𤕭	将
𤕯	漿
𤢕	斁
𤢪	獵
𤧚	璁
𤮨	礱
𥁕	昷
𥂁	鹽
𥅾	䚎
𥈟	瞍
𥋟	䂀
𥐘	石
𥐞	硭
𥓿	砣
𥔀	渹
𥜌	澳
𥝢	利
𥥅	竉
𥫱	囤
𥵚	竻
𥻟	糯
𦀇	經
𦂳	緊
𦍩	羖
𦕒	䦓
𦙵	腕
𦙶	股
𦙼	骴
𦚓	胓
𦞣	臊
𦟤	饈
𦢌	殰
𦤎	臯
𦱄	菇
𦲷	蒞
𦷝	芻
𦽊	驊
𧋍	蜇
𧌓	蛗
𧐅	蛆
𧐢	蠔
𧘂	衝
𧙀	𧞪
𧞪	𧙀
𧩙	誕
𧬨	噦
𧰊	磌
𧴯	孭
𧶶	販
𧸖	贃
𧿹	拇
𨃞	𨃟
𨃟	𨃞
𨈚	𨉉
𨉉	𨈚
𨍳	軺
𨑒	徒
𨢥	䤍
𨣦	藇
𨶹	関
𨸚	級
𨸬	陣
𨻲	罅
𩋘	鞋
𩔗	類
𩠑	頂
𩢲	駛
𩦢	虞
𩨘	肐
𩯭	鬓
𪔂	鼎
𪖙	齁
𪪝	邕
冗	冗
灰	灰
冒	冒
